Course,Section,Faculty,Capacity,Timing
CSE345,4,DZIM,33/33,SR 08:30 AM - 10:00 AM
CSE345,4,DZIM,33/33,W 08:00 AM - 10:00 AM
CSE345,5,MKN,34/34,M 01:30 PM - 03:30 PM
CSE345,5,MKN,34/34,ST 01:30 PM - 03:00 PM
CSE345,6,SHK,35/35,MW 11:50 AM - 01:20 PM
CSE345,6,SHK,35/35,S 01:30 PM - 03:30 PM
CSE345,7,NISHAT,33/33,W 01:30 PM - 03:30 PM
CSE345,7,NISHAT,33/33,TR 08:30 AM - 10:00 AM
CSE345,8,NISHAT,33/33,S 10:10 AM - 11:40 AM
CSE345,8,NISHAT,33/33,M 10:10 AM - 12:10 PM
CSE345,8,NISHAT,33/33,R 10:10 AM - 11:40 AM
CSE345,9,KOUSHIK,33/33,MW 04:50 PM - 06:20 PM
CSE345,9,KOUSHIK,33/33,T 01:30 PM - 03:30 PM
CSE345,10,KOUSHIK,6/33,ST 04:50 PM - 06:20 PM
CSE345,10,KOUSHIK,6/33,R 04:50 PM - 06:50 PM
CSE347,1,DHJ,35/35,M 08:00 AM - 10:00 AM
CSE347,1,DHJ,35/35,MW 10:10 AM - 11:40 AM
CSE347,2,DHJ,35/35,SR 10:10 AM - 11:40 AM
CSE347,2,DHJ,35/35,W 08:00 AM - 10:00 AM
CSE347,3,SABBIR,34/35,W 01:30 PM - 03:30 PM
CSE347,3,SABBIR,34/35,SR 01:30 PM - 03:00 PM
CSE347,4,YS,35/35,ST 04:50 PM - 06:20 PM
CSE347,4,YS,35/35,M 04:50 PM - 06:50 PM
CSE347,5,AUR,22/33,T 04:50 PM - 06:50 PM
CSE347,5,AUR,22/33,SR 04:50 PM - 06:20 PM
CSE347,6,SKL,32/35,TR 08:30 AM - 10:00 AM
CSE347,6,SKL,32/35,S 01:30 PM - 03:30 PM
CSE347,7,SKL,35/35,M 01:30 PM - 03:30 PM
CSE347,7,SKL,35/35,SR 10:10 AM - 11:40 AM
CSE347,8,AADNAN,35/35,MW 01:30 PM - 03:00 PM
CSE347,8,AADNAN,35/35,R 01:30 PM - 03:30 PM
CSE347,9,DHJ,35/35,T 03:10 PM - 04:40 PM
CSE347,9,DHJ,35/35,R 01:30 PM - 03:30 PM
CSE347,9,DHJ,35/35,S 03:10 PM - 04:40 PM
CSE347,10,TBA,0/0,MW 08:30 AM - 10:00 AM
CSE347,10,TBA,0/0,R 01:30 PM - 03:30 PM
CSE350,1,KHALID,33/33,ST 04:50 PM - 06:20 PM
CSE350,1,KHALID,33/33,W 01:30 PM - 03:30 PM
CSE350,2,KHALID,33/33,R 04:50 PM - 06:50 PM
CSE350,2,KHALID,33/33,S 03:10 PM - 04:40 PM
CSE350,2,KHALID,33/33,R 03:10 PM - 04:40 PM
CSE350,3,NAHID,21/33,W 10:10 AM - 12:10 PM
CSE350,3,NAHID,21/33,ST 04:50 PM - 06:20 PM
CSE360,1,NYA,42/42,ST 10:10 AM - 11:40 AM
CSE360,2,NYA,42/42,ST 01:30 PM - 03:00 PM
CSE360,3,TBA,0/0,S 11:50 AM - 01:20 PM
CSE360,3,TBA,0/0,T 11:50 AM - 01:20 PM
CSE360,4,FZRN,42/42,MW 03:10 PM - 04:40 PM
CSE360,5,MAMRD,42/42,TR 01:30 PM - 03:00 PM
CSE360,6,KMSK,42/42,TR 01:30 PM - 03:00 PM
CSE360,7,MAMRD,15/40,S 04:50 PM - 06:20 PM
CSE360,7,MAMRD,15/40,R 04:50 PM - 06:20 PM
CSE366,1,DRUI,33/33,SR 10:10 AM - 11:40 AM
CSE366,1,DRUI,33/33,M 01:30 PM - 03:30 PM
CSE366,2,NAHID,33/33,M 04:50 PM - 06:50 PM
CSE366,2,NAHID,33/33,ST 10:10 AM - 11:40 AM
CSE366,3,DMGR,33/33,ST 10:10 AM - 11:40 AM
CSE366,3,MIR,33/33,T 08:00 AM - 10:00 AM
CSE366,4,IMRAN,33/33,S 08:00 AM - 10:00 AM
CSE366,4,DMGR,33/33,ST 11:50 AM - 01:20 PM
CSE366,5,IMRAN,33/33,ST 03:10 PM - 04:40 PM
CSE366,5,IMRAN,33/33,W 04:50 PM - 06:50 PM
CSE366,6,IMRAN,33/33,M 04:50 PM - 06:50 PM
CSE366,6,IMRAN,33/33,ST 04:50 PM - 06:20 PM
CSE366,7,MIR,31/33,ST 03:10 PM - 04:40 PM
CSE366,7,MIR,31/33,R 01:30 PM - 03:30 PM
CSE366,8,MIR,10/33,W 08:00 AM - 10:00 AM
CSE366,8,MIR,10/33,S 11:50 AM - 01:20 PM
CSE366,8,MIR,10/33,R 11:50 AM - 01:20 PM
CSE400,1,A,0/30,1TBA
CSE400,1,B,0/30,1TBA
CSE400,1,C,0/30,1TBA
CSE405,1,MAR,34/34,ST 08:30 AM - 10:00 AM
CSE405,1,MAR,34/34,R 08:00 AM - 10:00 AM
CSE405,2,MAR,34/34,M 01:30 PM - 03:30 PM
CSE405,2,MAR,34/34,ST 11:50 AM - 01:20 PM
CSE405,3,MAR,34/34,MW 08:30 AM - 10:00 AM
CSE405,3,MAR,34/34,S 01:30 PM - 03:30 PM
CSE405,4,TBA,0/0,R 01:30 PM - 03:30 PM
CSE405,4,TBA,0/0,TR 11:50 AM - 01:20 PM
CSE405,5,FHUQ,33/34,SR 11:50 AM - 01:20 PM
CSE405,5,FHUQ,33/34,T 01:30 PM - 03:30 PM
CSE405,6,KHALID,33/33,T 01:30 PM - 03:30 PM
CSE405,6,KHALID,33/33,MW 04:50 PM - 06:20 PM
CSE405,7,RABEA,34/34,S 08:30 AM - 10:00 AM
CSE405,7,RABEA,34/34,R 01:30 PM - 03:30 PM
CSE405,7,RABEA,34/34,T 08:30 AM - 10:00 AM
CSE405,8,ARMAN,33/33,W 01:30 PM - 03:30 PM
CSE405,8,ARMAN,33/33,MW 04:50 PM - 06:20 PM
CSE405,9,FHUQ,20/33,R 08:00 AM - 10:00 AM
CSE405,9,FHUQ,20/33,T 08:30 AM - 10:00 AM
CSE405,9,FHUQ,20/33,S 08:30 AM - 10:00 AM
CSE405,10,TBA,0/0,R 08:30 AM - 10:00 AM
CSE405,10,TBA,0/0,M 08:00 AM - 10:00 AM
CSE405,10,TBA,0/0,S 08:30 AM - 10:00 AM
CSE405,11,TBA,0/0,S 04:50 PM - 06:50 PM
CSE405,11,TBA,0/0,R 04:50 PM - 06:20 PM
CSE405,11,TBA,0/0,S 04:50 PM - 06:20 PM
CSE406,1,DRUI,34/35,M 10:10 AM - 12:10 PM
CSE406,1,DRUI,34/35,ST 01:30 PM - 03:00 PM
CSE407,1,RDA,23/40,TR 10:10 AM - 11:40 AM
CSE407,2,RDA,27/40,SR 08:30 AM - 10:00 AM
CSE407,3,AASR,40/40,SR 08:30 AM - 10:00 AM
CSE407,4,AMITM,40/40,SR 04:50 PM - 06:20 PM
CSE407,5,TBA,0/0,S 08:30 AM - 10:00 AM
CSE407,5,TBA,0/0,R 08:30 AM - 10:00 AM
CSE407,6,TBA,0/0,T 03:10 PM - 04:40 PM
CSE407,6,TBA,0/0,R 03:10 PM - 04:40 PM
CSE407,7,TBA,0/0,R 04:50 PM - 06:20 PM
CSE407,7,TBA,0/0,S 04:50 PM - 06:20 PM
CSE412,1,DSHR,34/35,MW 10:10 AM - 11:40 AM
CSE412,1,YS,34/35,W 01:30 PM - 03:30 PM
CSE412,2,NTN,13/35,R 01:30 PM - 03:30 PM
CSE412,2,NTN,13/35,ST 01:30 PM - 03:00 PM
CSE412,3,NTN,32/35,MW 04:50 PM - 06:20 PM
CSE412,3,NTN,32/35,M 10:10 AM - 12:10 PM
CSE412,4,NTN,33/35,W 10:10 AM - 12:10 PM
CSE412,4,NTN,33/35,S 11:50 AM - 01:20 PM
CSE412,4,NTN,33/35,R 11:50 AM - 01:20 PM
CSE412,5,YS,33/35,SR 01:30 PM - 03:00 PM
CSE412,5,YS,33/35,M 01:30 PM - 03:30 PM
CSE420,1,DTBI,23/33,M 04:50 PM - 06:50 PM
CSE420,1,DTBI,23/33,SR 01:30 PM - 03:00 PM
CSE420,2,TBA,3/3,T 10:10 AM - 11:40 AM
CSE420,2,TBA,3/3,W 04:50 PM - 06:50 PM
CSE420,2,TBA,3/3,R 10:10 AM - 11:40 AM
CSE423,1,AADNAN,15/33,T 10:10 AM - 12:10 PM
CSE423,1,AADNAN,15/33,S 10:10 AM - 11:40 AM
CSE423,1,AADNAN,15/33,R 10:10 AM - 11:40 AM
CSE428,1,YS,18/33,R 03:10 PM - 04:40 PM
CSE428,1,YS,18/33,T 03:10 PM - 04:40 PM
CSE428,1,YS,18/33,W 04:50 PM - 06:50 PM
CSE430,1,SAJID,18/30,R 08:00 AM - 10:00 AM
CSE430,1,DSHR,18/30,MW 08:30 AM - 10:00 AM
CSE430,2,SABBIR,10/30,MW 11:50 AM - 01:20 PM
CSE430,2,SABBIR,10/30,T 04:50 PM - 06:50 PM
CSE438,1,KMSK,35/35,S 01:30 PM - 03:30 PM
CSE438,1,DAWR,35/35,MW 11:50 AM - 01:20 PM
CSE438,2,DAWR,35/35,ST 11:50 AM - 01:20 PM
CSE438,2,MAMRD,35/35,M 01:30 PM - 03:30 PM
CSE438,3,TTB,34/35,S 04:50 PM - 06:50 PM
CSE438,3,TTB,34/35,T 03:10 PM - 04:40 PM
CSE438,3,TTB,34/35,R 03:10 PM - 04:40 PM
CSE438,4,TTB,35/35,T 04:50 PM - 06:50 PM
CSE438,4,TTB,35/35,MW 04:50 PM - 06:20 PM
CSE445,1,MRAR,35/35,S 04:50 PM - 06:50 PM
CSE445,1,MRAR,35/35,TR 03:10 PM - 04:40 PM
CSE453,1,TBA,0/0,S 08:00 AM - 10:00 AM
CSE453,1,TBA,0/0,MW 08:30 AM - 10:00 AM
CSE464,1,ANTU,29/35,SR 04:50 PM - 06:20 PM
CSE464,1,ANTU,29/35,W 10:10 AM - 12:10 PM
CSE475,1,MRAR,34/35,M 04:50 PM - 06:50 PM
CSE475,1,MRAR,34/35,SR 01:30 PM - 03:00 PM
CSE475,2,DRUI,35/35,TR 11:50 AM - 01:20 PM
CSE475,2,DRUI,35/35,W 10:10 AM - 12:10 PM
CSE475,3,MRAR,34/35,T 04:50 PM - 06:50 PM
CSE475,3,MRAR,34/35,MW 03:10 PM - 04:40 PM
CSE475,4,DMIM,35/35,MW 08:30 AM - 10:00 AM
CSE475,4,DMIM,35/35,M 10:10 AM - 12:10 PM
CSE475,5,ATIQ,21/35,W 04:50 PM - 06:50 PM
CSE475,5,ATIQ,21/35,SR 04:50 PM - 06:20 PM
CSE477,1,AMITM,35/35,S 01:30 PM - 03:00 PM
CSE477,1,AMITM,35/35,M 10:10 AM - 12:10 PM
CSE477,1,AMITM,35/35,R 01:30 PM - 03:00 PM
CSE477,2,AMITM,34/35,T 08:00 AM - 10:00 AM
CSE477,2,AMITM,34/35,MW 04:50 PM - 06:20 PM
CSE477,3,AMITM,33/35,SR 11:50 AM - 01:20 PM
CSE477,3,SAJID,33/35,M 04:50 PM - 06:50 PM
CSE479,1,ARMAN,34/35,T 10:10 AM - 12:10 PM
CSE479,1,ARMAN,34/35,S 11:50 AM - 01:20 PM
CSE479,1,ARMAN,34/35,R 11:50 AM - 01:20 PM
CSE479,2,ARMAN,17/35,SR 08:30 AM - 10:00 AM
CSE479,2,ARMAN,17/35,T 01:30 PM - 03:30 PM
CSE479,3,NAHID,35/35,R 04:50 PM - 06:50 PM
CSE479,3,NAHID,35/35,SR 03:10 PM - 04:40 PM
CSE484,1,TBA,0/0,TR 03:10 PM - 04:40 PM
CSE484,1,TBA,0/0,S 04:50 PM - 06:50 PM
CSE487,1,RAKIB,42/42,TR 08:30 AM - 10:00 AM
CSE487,2,RAKIB,42/42,TR 10:10 AM - 11:40 AM
CSE487,3,MAHCY,41/42,ST 04:50 PM - 06:20 PM
CSE487,4,MYMA,42/42,SR 04:50 PM - 06:20 PM
CSE488,1,DMRH,29/33,S 01:30 PM - 03:30 PM
CSE488,1,DMRH,29/33,MW 01:30 PM - 03:00 PM
CSE489,1,MKR,31/33,ST 11:50 AM - 01:20 PM
CSE489,1,MKR,31/33,M 08:00 AM - 10:00 AM
CSE495,1,DIPAYAN,42/42,MW 04:50 PM - 06:20 PM
CSE495,2,REZVI,42/42,MW 01:30 PM - 03:00 PM
CSE495,3,REZVI,42/42,MW 03:10 PM - 04:40 PM
CSE495,4,AADNAN,27/42,SR 04:50 PM - 06:20 PM
CSE495,5,PROMA,41/42,SR 04:50 PM - 06:20 PM
CSE497,1,TBA,0/40,A 09:00 AM - 10:00 AM
CSE504,1,DMSR,4/40,F 09:00 AM - 12:00 PM
CSE505,1,DMRH,11/40,T 06:30 PM - 09:30 PM
CSE520,1,TBA,0/0,T 06:30 PM - 09:30 PM
CSE521,1,DZIM,13/40,W 06:30 PM - 09:30 PM
CSE522,1,MKR,7/30,S 06:30 PM - 09:30 PM
CSE523,1,TBA,0/0,S 06:30 PM - 09:30 PM
CSE525,1,DTBI,13/40,A 03:00 PM - 06:00 PM
CSE526,1,TBA,0/0,M 06:30 PM - 09:30 PM
CSE527,1,TBA,0/0,W 06:30 PM - 09:30 PM
CSE550,1,TBA,0/0,M 06:30 PM - 09:30 PM
CSE555,1,TBA,0/0,W 06:30 PM - 09:30 PM
CSE556,1,TBA,5/40,R 06:30 PM - 09:30 PM
CSE597,1,TBA,2/40,A 09:00 AM - 10:00 AM
CSE599,1,TBA,14/40,A 09:00 AM - 10:00 AM
ETE496,1,A,0/30,1TBA
ETE496,1,B,0/30,1TBA
ETE496,1,C,0/30,1TBA
ETE498,1,TBA,0/40,A 09:00 AM - 10:00 AM
ICE103,1,TJ,0/0,MW 10:10 AM - 11:40 AM
ICE103,1,TJ,0/0,R 01:30 PM - 04:30 PM
ICE103,2,TJ,0/0,MW 11:50 AM - 01:20 PM
ICE103,2,TJ,0/0,T 01:30 PM - 04:30 PM
ICE103,3,DAHF,0/0,R 04:50 PM - 07:50 PM
ICE103,3,DAHF,0/0,TR 01:30 PM - 03:00 PM
ICE103,4,DAHF,0/0,M 01:30 PM - 04:30 PM
ICE103,4,DAHF,0/0,SR 11:50 AM - 01:20 PM
ICE103,5,DHMAI,0/0,MW 03:10 PM - 04:40 PM
ICE103,5,DHMAI,0/0,S 04:50 PM - 07:50 PM
ICE103,6,MAHCY,0/0,MW 08:30 AM - 10:00 AM
ICE103,6,MAHCY,0/0,R 10:10 AM - 01:10 PM
ICE103,7,TBA,0/0,M 10:10 AM - 01:10 PM
ICE103,7,TBA,0/0,TR 04:50 PM - 06:20 PM
ICE103,8,NISHAT,0/0,S 01:30 PM - 03:00 PM
ICE103,8,NISHAT,0/0,R 01:30 PM - 03:00 PM
ICE103,8,NISHAT,0/0,W 10:10 AM - 01:10 PM
ICE103,9,PC,0/0,MW 04:50 PM - 06:20 PM
ICE103,9,PC,0/0,R 01:30 PM - 04:30 PM
ICE103,10,PC,0/0,S 10:10 AM - 11:40 AM
ICE103,10,PC,0/0,T 10:10 AM - 11:40 AM
ICE103,10,PC,0/0,T 04:50 PM - 07:50 PM
ICE103,11,SAJEEB,18/18,ST 01:30 PM - 03:00 PM
ICE103,11,SAJEEB,18/18,S 04:50 PM - 07:50 PM
ICE103,12,SAJEEB,0/0,ST 03:10 PM - 04:40 PM
ICE103,12,SAJEEB,0/0,T 04:50 PM - 07:50 PM
ICE103,13,KMMU,0/0,S 04:50 PM - 07:50 PM
ICE103,13,KMMU,0/0,SR 01:30 PM - 03:00 PM
ICE103,14,KMMU,5/25,SR 03:10 PM - 04:40 PM
ICE103,14,KMMU,5/25,R 04:50 PM - 07:50 PM
ICE103,15,KMSK,0/0,S 08:30 AM - 10:00 AM
ICE103,15,KMSK,0/0,R 04:50 PM - 07:50 PM
ICE103,15,KMSK,0/0,T 08:30 AM - 10:00 AM
ICE103,16,TBA,0/0,S 03:10 PM - 04:40 PM
ICE103,16,TBA,0/0,R 03:10 PM - 04:40 PM
ICE103,16,TBA,0/0,T 04:50 PM - 07:50 PM
ICE103,17,TBA,0/0,SR 04:50 PM - 06:20 PM
ICE103,17,TBA,0/0,W 04:50 PM - 07:50 PM
ICE103,18,TBA,0/0,T 03:10 PM - 04:40 PM
ICE103,18,TBA,0/0,W 08:00 AM - 10:00 AM
ICE103,18,TBA,0/0,S 03:10 PM - 04:40 PM
ICE103,19,TBA,0/0,M 08:00 AM - 10:00 AM
ICE103,19,TBA,0/0,R 11:50 AM - 01:20 PM
ICE103,19,TBA,0/0,T 11:50 AM - 01:20 PM
ICE103,20,TBA,0/0,R 11:50 AM - 01:20 PM
ICE103,20,TBA,0/0,T 11:50 AM - 01:20 PM
ICE103,20,TBA,0/0,S 08:00 AM - 11:00 AM
ICE103,21,TBA,0/0,R 01:30 PM - 03:00 PM
ICE103,21,TBA,0/0,R 08:00 AM - 11:00 AM
ICE103,21,TBA,0/0,T 01:30 PM - 03:00 PM
ICE103,22,TBA,0/0,R 08:30 AM - 10:00 AM
ICE103,22,TBA,0/0,T 08:30 AM - 10:00 AM
ICE103,22,TBA,0/0,W 08:00 AM - 11:00 AM
ICE107,1,DAKP,0/0,S 08:00 AM - 11:00 AM
ICE107,1,DAKP,0/0,MW 10:10 AM - 11:40 AM
ICE107,2,DAKP,0/0,MW 11:50 AM - 01:20 PM
ICE107,2,DAKP,0/0,S 11:50 AM - 02:50 PM
ICE107,3,DSU,10/10,TR 03:10 PM - 04:40 PM
ICE107,3,DSU,10/10,W 10:10 AM - 01:10 PM
ICE107,4,DAHF,0/0,S 01:30 PM - 04:30 PM
ICE107,4,DAHF,0/0,MW 11:50 AM - 01:20 PM
ICE107,5,TM,0/0,MW 11:50 AM - 01:20 PM
ICE107,5,SAJID,0/0,S 10:10 AM - 01:10 PM
ICE107,6,SDIS,0/0,W 01:30 PM - 04:30 PM
ICE107,6,SDIS,0/0,R 10:10 AM - 11:40 AM
ICE107,6,SDIS,0/0,T 10:10 AM - 11:40 AM
ICE107,7,SDNA,0/0,R 03:10 PM - 04:40 PM
ICE107,7,SDNA,0/0,S 04:50 PM - 07:50 PM
ICE107,7,SDNA,0/0,T 03:10 PM - 04:40 PM
ICE107,8,SDNA,0/0,T 04:50 PM - 07:50 PM
ICE107,8,SDNA,0/0,S 01:30 PM - 03:00 PM
ICE107,8,SDNA,0/0,R 01:30 PM - 03:00 PM
ICE107,9,ARIJIT,10/10,S 04:50 PM - 07:50 PM
ICE107,9,ARIJIT,10/10,ST 03:10 PM - 04:40 PM
ICE107,10,SUDDIN,10/10,SR 03:10 PM - 04:40 PM
ICE107,10,SUDDIN,10/10,R 04:50 PM - 07:50 PM
ICE107,11,FZRN,3/5,S 11:50 AM - 01:20 PM
ICE107,11,FZRN,3/5,T 11:50 AM - 01:20 PM
ICE107,11,FZRN,3/5,T 01:30 PM - 04:30 PM
ICE107,12,FZRN,0/5,SR 04:50 PM - 06:20 PM
ICE107,12,FZRN,0/5,W 04:50 PM - 07:50 PM
ICE107,13,SABBIR,0/0,TR 03:10 PM - 04:40 PM
ICE107,13,SABBIR,0/0,S 04:50 PM - 07:50 PM
ICE107,14,PROMA,0/0,M 08:00 AM - 11:00 AM
ICE107,14,PROMA,0/0,ST 08:30 AM - 10:00 AM
ICE107,15,PROMA,0/0,TR 10:10 AM - 11:40 AM
ICE107,15,PROMA,0/0,W 08:00 AM - 11:00 AM
ICE107,16,SDIS,0/0,T 11:50 AM - 01:20 PM
ICE107,16,SDIS,0/0,S 01:30 PM - 04:30 PM
ICE107,16,SDIS,0/0,S 11:50 AM - 01:20 PM
ICE107,17,TBA,0/0,R 11:50 AM - 01:20 PM
ICE107,17,TBA,0/0,T 11:50 AM - 01:20 PM
ICE107,17,TBA,0/0,S 10:10 AM - 01:10 PM
ICE107,18,TBA,0/0,T 04:50 PM - 06:50 PM
ICE107,18,TBA,0/0,R 01:30 PM - 03:00 PM
ICE107,18,TBA,0/0,T 01:30 PM - 03:00 PM
ICE107,19,TBA,0/0,S 10:10 AM - 01:10 PM
ICE107,19,TBA,0/0,R 08:30 AM - 10:00 AM
ICE107,19,TBA,0/0,T 08:30 AM - 10:00 AM
ICE107,20,TBA,0/0,TR 04:50 PM - 06:20 PM
ICE107,20,TBA,0/0,S 08:00 AM - 11:00 AM
ICE109,1,SJ,0/0,MW 08:30 AM - 10:00 AM
ICE109,1,SJ,0/0,T 01:30 PM - 03:30 PM
ICE109,2,ALI,0/0,ST 01:30 PM - 03:00 PM
ICE109,2,ALI,0/0,R 01:30 PM - 03:30 PM
ICE109,3,TBA,0/0,M 08:00 AM - 10:00 AM
ICE109,3,TBA,0/0,MW 10:10 AM - 11:40 AM
ICE109,4,DZIM,0/0,S 10:10 AM - 12:10 PM
ICE109,4,DZIM,0/0,TR 11:50 AM - 01:20 PM
ICE109,5,SHK,1/1,M 04:50 PM - 06:50 PM
ICE109,5,SHK,1/1,R 01:30 PM - 03:00 PM
ICE109,5,SHK,1/1,T 01:30 PM - 03:00 PM
ICE109,6,SHK,0/0,TR 03:10 PM - 04:40 PM
ICE109,6,SHK,0/0,S 04:50 PM - 06:50 PM
ICE109,7,MKN,0/0,MW 10:10 AM - 11:40 AM
ICE109,7,MKN,0/0,R 01:30 PM - 03:30 PM
ICE109,8,MKN,0/0,ST 10:10 AM - 11:40 AM
ICE109,8,MKN,0/0,R 10:10 AM - 12:10 PM
ICE109,9,DOF,0/0,M 04:50 PM - 06:50 PM
ICE109,9,DOF,0/0,MW 01:30 PM - 03:00 PM
ICE109,10,DOF,0/0,MW 03:10 PM - 04:40 PM
ICE109,10,DOF,0/0,W 04:50 PM - 06:50 PM
ICE109,11,DSMU,0/0,M 04:50 PM - 06:50 PM
ICE109,11,DSMU,0/0,MW 01:30 PM - 03:00 PM
ICE109,12,DSMU,0/0,MW 03:10 PM - 04:40 PM
ICE109,12,DSMU,0/0,W 04:50 PM - 06:50 PM
ICE109,13,SJA,0/0,MW 08:30 AM - 10:00 AM
ICE109,13,SJA,0/0,R 04:50 PM - 06:50 PM
ICE109,14,DZIM,30/30,MW 10:10 AM - 11:40 AM
ICE109,14,DZIM,30/30,T 10:10 AM - 11:49 AM
ICE109,15,DMSA,0/0,R 10:10 AM - 11:40 AM
ICE109,15,DMSA,0/0,T 10:10 AM - 11:40 AM
ICE109,15,SJA,0/0,S 08:00 AM - 10:00 AM
ICE109,16,TBA,0/0,M 10:10 AM - 12:10 PM
ICE109,16,TBA,0/0,S 01:30 PM - 03:00 PM
ICE109,16,TBA,0/0,R 01:30 PM - 03:00 PM
ICE109,18,TBA,0/0,R 04:50 PM - 06:20 PM
ICE109,18,TBA,0/0,W 01:30 PM - 03:30 PM
ICE109,18,TBA,0/0,S 04:50 PM - 06:20 PM
ICE204,1,MHAK,0/0,ST 10:10 AM - 11:40 AM
ICE204,2,MHAK,0/0,ST 01:30 PM - 03:00 PM
ICE204,3,MHAK,0/0,MW 10:10 AM - 11:40 AM
ICE204,4,DSU,0/0,MW 03:10 PM - 04:40 PM
ICE204,5,DSU,0/0,TR 04:50 PM - 06:20 PM
ICE204,6,NAFIS,0/0,MW 08:30 AM - 10:00 AM
ICE204,7,NAFIS,0/0,TR 08:30 AM - 10:00 AM
ICE204,8,AASR,0/0,MW 04:50 PM - 06:20 PM
ICE204,9,AASR,0/0,MW 03:10 PM - 04:40 PM
ICE204,10,MRJ,0/0,MW 04:50 PM - 06:20 PM
ICE204,11,SDNA,0/0,M 04:50 PM - 06:20 PM
ICE204,12,MAHCY,0/0,MW 01:30 PM - 03:00 PM
ICE204,13,MAHCY,0/20,MW 03:10 PM - 04:40 PM
ICE204,14,MOON,17/20,TR 10:10 AM - 11:40 AM
ICE204,15,TBA,0/0,MW 04:50 PM - 06:20 PM
ICE204,16,TBA,0/0,MW 08:30 AM - 10:00 AM
ICE204,17,TBA,0/0,ST 04:50 PM - 06:20 PM
ICE204,18,TBA,0/0,S 08:30 AM - 10:00 AM
ICE204,18,TBA,0/0,R 08:30 AM - 10:00 AM
ICE204,19,TBA,0/0,R 04:50 PM - 06:20 PM
ICE204,19,TBA,0/0,T 04:50 PM - 06:20 PM
ICE204,20,TBA,0/0,S 04:50 PM - 06:20 PM
ICE204,20,TBA,0/0,R 04:50 PM - 06:20 PM
ICE207,1,MI,0/0,MW 10:10 AM - 11:40 AM
ICE207,1,MI,0/0,T 10:10 AM - 12:10 PM
ICE207,2,MI,0/0,MW 11:50 AM - 01:20 PM
ICE207,2,MI,0/0,T 01:30 PM - 03:30 PM
ICE207,3,DAKP,0/0,R 01:30 PM - 03:30 PM
ICE207,3,DAKP,0/0,TR 11:50 AM - 01:20 PM
ICE207,4,ATIQ,0/0,M 04:50 PM - 06:50 PM
ICE207,4,ATIQ,0/0,SR 03:10 PM - 04:40 PM
ICE207,6,NAFIS,0/0,SR 11:50 AM - 01:20 PM
ICE207,6,NAFIS,0/0,T 01:30 PM - 03:30 PM
ICE207,7,TM,0/0,R 10:10 AM - 11:40 AM
ICE207,7,TM,0/0,T 10:10 AM - 11:40 AM
ICE207,7,TM,0/0,M 01:30 PM - 03:30 PM
ICE207,8,MYMA,0/0,TR 11:50 AM - 01:20 PM
ICE207,8,MYMA,0/0,W 01:30 PM - 03:30 PM
ICE207,9,AASR,7/10,T 10:10 AM - 11:40 AM
ICE207,9,AASR,7/10,S 10:10 AM - 12:10 PM
ICE207,9,AASR,7/10,R 10:10 AM - 11:40 AM
ICE207,10,MMLI,5/5,M 04:50 PM - 06:50 PM
ICE207,10,MMLI,5/5,MW 01:30 PM - 03:00 PM
ICE207,11,MMLI,2/5,MW 03:10 PM - 04:40 PM
ICE207,11,MMLI,2/5,W 04:50 PM - 06:50 PM
ICE207,12,PC,0/0,S 04:50 PM - 06:50 PM
ICE207,12,PC,0/0,MW 01:30 PM - 03:00 PM
ICE207,13,MIR,0/5,S 08:00 AM - 10:00 AM
ICE207,13,MIR,0/5,S 11:50 AM - 01:20 PM
ICE207,13,MIR,0/5,R 11:50 AM - 01:20 PM
ICE207,14,TBA,0/0,R 01:30 PM - 03:00 PM
ICE207,14,TBA,0/0,T 01:30 PM - 03:00 PM
ICE207,14,TBA,0/0,W 04:50 PM - 06:50 PM
ICE207,15,TBA,0/0,W 04:50 PM - 06:50 PM
ICE207,15,TBA,0/0,T 01:30 PM - 03:00 PM
ICE207,15,TBA,0/0,R 01:30 PM - 03:00 PM
ICE207,17,TBA,0/0,TR 11:50 AM - 01:20 PM
ICE207,17,TBA,0/0,R 01:30 PM - 03:30 PM
ICE213,1,MHR,3/5,M 08:00 AM - 10:00 AM
ICE213,1,MHR,3/5,MW 10:10 AM - 11:40 AM
ICE213,2,MHR,1/5,MW 11:50 AM - 01:20 PM
ICE213,2,MHR,1/5,W 08:00 AM - 10:00 AM
ICE213,3,SJ,5/5,ST 10:10 AM - 11:40 AM
ICE213,3,SJ,5/5,R 10:10 AM - 12:10 PM
ICE213,4,SJ,5/5,M 10:10 AM - 12:10 PM
ICE213,4,SJ,5/5,ST 11:50 AM - 01:20 PM
ICE213,5,RDA,0/0,SR 01:30 PM - 03:00 PM
ICE213,5,RDA,0/0,W 10:10 AM - 12:10 PM
ICE213,6,RDA,0/0,SR 03:10 PM - 04:40 PM
ICE213,6,RDA,0/0,T 01:30 PM - 03:30 PM
ICE213,7,SHK,0/0,MW 03:10 PM - 04:40 PM
ICE213,7,SHK,0/0,W 04:50 PM - 06:50 PM
ICE213,8,PMSR,0/0,ST 01:30 PM - 03:00 PM
ICE213,8,MKN,0/0,W 01:30 PM - 03:30 PM
ICE213,9,PMSR,0/0,ST 03:10 PM - 04:40 PM
ICE213,9,KOUSHIK,0/0,M 01:30 PM - 03:30 PM
ICE213,10,SJA,0/0,W 10:10 AM - 11:40 AM
ICE213,10,SJA,0/0,M 10:10 AM - 11:40 AM
